,Unnamed: 0,scorer,full_name,similarity,fn_tokens,pl_tokens,token_compare
57,57,Adrien Rabiot,Adrien Rabiot,1.0,"['Adrien', 'Rabiot']","['Adrien', 'Rabiot']",True
58,58,Alessio Romagnoli,Alessio Romagnoli,1.0,"['Alessio', 'Romagnoli']","['Alessio', 'Romagnoli']",True
59,59,João Cancelo,João Pedro Cavaco Cancelo,0.6486486486486487,"['João', 'Pedro', 'Cavaco', 'Cancelo']","['João', 'Cancelo']",True
60,60,Sérgio Conceição,Anderson Souza Conceição,0.6,"['Anderson', 'Souza', 'Conceição']","['Sérgio', 'Conceição']",False
61,61,Kingsley Coman,Kingsley Coman,1.0,"['Kingsley', 'Coman']","['Kingsley', 'Coman']",True
62,62,Thomas Lemar,Thomas Lemar,1.0,"['Thomas', 'Lemar']","['Thomas', 'Lemar']",True
63,63,Jonathan Tah,Jonathan Tah,1.0,"['Jonathan', 'Tah']","['Jonathan', 'Tah']",True
64,64,Matteo Vitaioli,Matteo Politano,0.7333333333333333,"['Matteo', 'Politano']","['Matteo', 'Vitaioli']",False
65,65,Clément Lenglet,Clément Lenglet,1.0,"['Clément', 'Lenglet']","['Clément', 'Lenglet']",True
66,66,Paul Lambert,Pau López Sabata,0.5714285714285714,"['Pau', 'López', 'Sabata']","['Paul', 'Lambert']",False
67,67,Hirving Lozano,Hirving Rodrigo Lozano Bahena,0.6511627906976745,"['Hirving', 'Rodrigo', 'Lozano', 'Bahena']","['Hirving', 'Lozano']",True
68,68,Marcelo Oliveira,Malcom Filipe Silva de Oliveira,0.5957446808510638,"['Malcom', 'Filipe', 'Silva', 'de', 'Oliveira']","['Marcelo', 'Oliveira']",False
69,69,Lucas Barrios,Lucas Torreira Di Pascua,0.5405405405405406,"['Lucas', 'Torreira', 'Di', 'Pascua']","['Lucas', 'Barrios']",False
70,70,Gonçalo Guedes,Gonçalo Manuel Ganchinho Guedes,0.6222222222222222,"['Gonçalo', 'Manuel', 'Ganchinho', 'Guedes']","['Gonçalo', 'Guedes']",True
71,71,Giovani Lo Celso,Giovani Lo Celso,1.0,"['Giovani', 'Lo', 'Celso']","['Giovani', 'Lo', 'Celso']",True
72,72,Fabián Ruiz,Fabián Ruiz Peña,0.8148148148148148,"['Fabián', 'Ruiz', 'Peña']","['Fabián', 'Ruiz']",True
73,73,Frenkie de Jong,Frenkie de Jong,1.0,"['Frenkie', 'de', 'Jong']","['Frenkie', 'de', 'Jong']",True
74,74,Rashida Williams,Raphael William Anjos Rochedo,0.5777777777777777,"['Raphael', 'William', 'Anjos', 'Rochedo']","['Rashida', 'Williams']",False
75,75,Juan Carlos Heredia,Juan Everton Mestres de Mesquita,0.5098039215686274,"['Juan', 'Everton', 'Mestres', 'de', 'Mesquita']","['Juan', 'Carlos', 'Heredia']",False
76,76,Roberto Donadoni,Rosberto J. Dourado Santos,0.6666666666666666,"['Rosberto', 'J.', 'Dourado', 'Santos']","['Roberto', 'Donadoni']",False
77,77,No Match,Arthur Henrique Ramos Oliveira Melo,0.5,"['Arthur', 'Henrique', 'Ramos', 'Oliveira', 'Melo']","['No', 'Match']",False
78,78,Rodrigo Meléndez,Rodrigo Hernández Cascante,0.6190476190476191,"['Rodrigo', 'Hernández', 'Cascante']","['Rodrigo', 'Meléndez']",True
79,79,Marcos Paulo,Marco Parolo,0.8333333333333334,"['Marco', 'Parolo']","['Marcos', 'Paulo']",False
80,80,Max Kruse,Max Kruse,1.0,"['Max', 'Kruse']","['Max', 'Kruse']",True
81,81,Jordan Henderson,Jordan Brian Henderson,0.8421052631578947,"['Jordan', 'Brian', 'Henderson']","['Jordan', 'Henderson']",True
82,82,No Match,Osvaldo Nicolás Fabián Gaitán,0.5,"['Osvaldo', 'Nicolás', 'Fabián', 'Gaitán']","['No', 'Match']",False
83,83,Marko Arnautović,Marko Arnautovic,0.9375,"['Marko', 'Arnautovic']","['Marko', 'Arnautović']",False
84,84,Sebastian Giovinco,Sebastian Giovinco,1.0,"['Sebastian', 'Giovinco']","['Sebastian', 'Giovinco']",True
85,85,Gylfi Sigurðsson,Gylfi Þór Sigurðsson,0.8888888888888888,"['Gylfi', 'Þór', 'Sigurðsson']","['Gylfi', 'Sigurðsson']",True
86,86,Julian de Guzman,Giuliano Victor de Paula,0.55,"['Giuliano', 'Victor', 'de', 'Paula']","['Julian', 'de', 'Guzman']",False
87,87,Péter Juhász,Péter Gulácsi,0.72,"['Péter', 'Gulácsi']","['Péter', 'Juhász']",False
88,88,Gustavo Peña,Luiz Gustavo Dias,0.6206896551724138,"['Luiz', 'Gustavo', 'Dias']","['Gustavo', 'Peña']",False
89,89,Kieran Trippier,Kieran Trippier,1.0,"['Kieran', 'Trippier']","['Kieran', 'Trippier']",True
90,90,Aaron Ramsey,Aaron Ramsey,1.0,"['Aaron', 'Ramsey']","['Aaron', 'Ramsey']",True
91,91,Mario Balotelli,Mario  Barwuah Balotelli,0.7692307692307693,"['Mario', 'Barwuah', 'Balotelli']","['Mario', 'Balotelli']",True
92,92,Carlos Romero,Marlos Romero Bonfim,0.7272727272727273,"['Marlos', 'Romero', 'Bonfim']","['Carlos', 'Romero']",False
93,93,Juan Carlos Heredia,Taison Barcellos Freda,0.6341463414634146,"['Taison', 'Barcellos', 'Freda']","['Juan', 'Carlos', 'Heredia']",False
94,94,Bonaventure Kalou,Giacomo Bonaventura,0.6111111111111112,"['Giacomo', 'Bonaventura']","['Bonaventure', 'Kalou']",False
95,95,Jeffrey Edmond,Geoffrey Kondogbia,0.625,"['Geoffrey', 'Kondogbia']","['Jeffrey', 'Edmond']",False
96,96,Jérôme Rothen,Jérôme Roussillon,0.6666666666666666,"['Jérôme', 'Roussillon']","['Jérôme', 'Rothen']",False
97,97,Simone Zaza,Simone Zaza,1.0,"['Simone', 'Zaza']","['Simone', 'Zaza']",True
98,98,Jaime Vera,Šime Vrsaljko,0.6086956521739131,"['Šime', 'Vrsaljko']","['Jaime', 'Vera']",False
99,99,Christoph Baumgartner,Christoph Kramer,0.7567567567567568,"['Christoph', 'Kramer']","['Christoph', 'Baumgartner']",False
100,100,Benjamin Moukandjo,Benjamin Mendy,0.75,"['Benjamin', 'Mendy']","['Benjamin', 'Moukandjo']",False
101,101,Marcel Sabitzer,Marcel Sabitzer,1.0,"['Marcel', 'Sabitzer']","['Marcel', 'Sabitzer']",True
102,102,Natia Natia,Matija Nastasic,0.6923076923076923,"['Matija', 'Nastasic']","['Natia', 'Natia']",False
103,103,Alassane Ouédraogo,Alassane Plea,0.6451612903225806,"['Alassane', 'Plea']","['Alassane', 'Ouédraogo']",False
104,104,Matthias Ginter,Matthias Ginter,1.0,"['Matthias', 'Ginter']","['Matthias', 'Ginter']",True
105,105,Gerard Moreno,Gerard Moreno Balagueró,0.7222222222222222,"['Gerard', 'Moreno', 'Balagueró']","['Gerard', 'Moreno']",True
106,106,Abdoulaye Traoré,Abdoulaye Doucouré,0.7647058823529411,"['Abdoulaye', 'Doucouré']","['Abdoulaye', 'Traoré']",False
107,107,Raphaël Guerreiro,Raphaël Guerreiro,1.0,"['Raphaël', 'Guerreiro']","['Raphaël', 'Guerreiro']",True
108,108,Rivaldo Vítor Borba Ferreira,Ricardo Barbosa Pereira,0.6666666666666666,"['Ricardo', 'Barbosa', 'Pereira']","['Rivaldo', 'Vítor', 'Borba', 'Ferreira']",False
109,109,Samuel Camille,Samuel Castillejo Azuaga,0.6842105263157895,"['Samuel', 'Castillejo', 'Azuaga']","['Samuel', 'Camille']",False
110,110,Julian Brandt,Julian Brandt,1.0,"['Julian', 'Brandt']","['Julian', 'Brandt']",True
111,111,Nicolas Pépé,Nicolas Pépé,1.0,"['Nicolas', 'Pépé']","['Nicolas', 'Pépé']",True
112,112,Steven Bergwijn,Steven Bergwijn,1.0,"['Steven', 'Bergwijn']","['Steven', 'Bergwijn']",True
113,113,André Onana,André Onana,1.0,"['André', 'Onana']","['André', 'Onana']",True
114,114,Fabián Orellana,Fabián Balbuena,0.6666666666666666,"['Fabián', 'Balbuena']","['Fabián', 'Orellana']",False
115,115,Carlos Miguel da Silva Júnior,André Miguel Valente da Silva,0.5862068965517241,"['André', 'Miguel', 'Valente', 'da', 'Silva']","['Carlos', 'Miguel', 'da', 'Silva', 'Júnior']",True
116,116,Mikel Oyarzabal,Mikel Oyarzabal Ugarte,0.8108108108108109,"['Mikel', 'Oyarzabal', 'Ugarte']","['Mikel', 'Oyarzabal']",True
117,117,Jorge Andrade,Everton Jorge Andrade Zanon,0.65,"['Everton', 'Jorge', 'Andrade', 'Zanon']","['Jorge', 'Andrade']",True
118,118,Wellington Sánchez,Welington Kauê Dano Nascimento,0.5416666666666666,"['Welington', 'Kauê', 'Dano', 'Nascimento']","['Wellington', 'Sánchez']",False
119,119,Richarlison,Richarlison de Andrade,0.6666666666666666,"['Richarlison', 'de', 'Andrade']",['Richarlison'],False
120,120,Álvaro Murillo,Álvaro Odriozola Arzalluz,0.5641025641025641,"['Álvaro', 'Odriozola', 'Arzalluz']","['Álvaro', 'Murillo']",False
121,121,Carlos Soler,Carlos Soler Barragán,0.7272727272727273,"['Carlos', 'Soler', 'Barragán']","['Carlos', 'Soler']",True
122,122,Houssine Kharja,Houssem Aouar,0.6428571428571429,"['Houssem', 'Aouar']","['Houssine', 'Kharja']",False
123,123,No Match,Tanguy NDombèlé Alvaro,0.5,"['Tanguy', 'NDombèlé', 'Alvaro']","['No', 'Match']",False
124,124,Maximilian Göppel,Maximiliano Gómez,0.7647058823529411,"['Maximiliano', 'Gómez']","['Maximilian', 'Göppel']",False
125,125,Rubén Jiménez Rodríguez,Joaquín Sánchez Rodríguez,0.6666666666666666,"['Joaquín', 'Sánchez', 'Rodríguez']","['Rubén', 'Jiménez', 'Rodríguez']",True
126,126,Jérémy Ménez,Jérémy Mathieu,0.6923076923076923,"['Jérémy', 'Mathieu']","['Jérémy', 'Ménez']",False
127,127,Joël Matip,Joël Andre Job Matip,0.6666666666666666,"['Joël', 'Andre', 'Job', 'Matip']","['Joël', 'Matip']",True
128,128,Serge Trinchero,Serge Aurier,0.7407407407407407,"['Serge', 'Aurier']","['Serge', 'Trinchero']",False
129,129,José Gavica,Josuha Guilavogui,0.5714285714285714,"['Josuha', 'Guilavogui']","['José', 'Gavica']",False
130,130,Alex Oxlade-Chamberlain,Alex Oxlade-Chamberlain,1.0,"['Alex', 'Oxlade-Chamberlain']","['Alex', 'Oxlade-Chamberlain']",True
131,131,Matthew Amoah,Mathew Ryan,0.6666666666666666,"['Mathew', 'Ryan']","['Matthew', 'Amoah']",False
132,132,Vincent Aboubakar,Vincent Paté Aboubakar,0.8717948717948718,"['Vincent', 'Paté', 'Aboubakar']","['Vincent', 'Aboubakar']",True
133,133,Fernando Manuel Co,Luis Fernando Muriel Fruto,0.6818181818181818,"['Luis', 'Fernando', 'Muriel', 'Fruto']","['Fernando', 'Manuel', 'Co']",False
134,134,Domagoj Vida,Domagoj Vida,1.0,"['Domagoj', 'Vida']","['Domagoj', 'Vida']",True
135,135,Maxi Gómez,Ibai Gómez Pérez,0.6153846153846154,"['Ibai', 'Gómez', 'Pérez']","['Maxi', 'Gómez']",True
136,136,Cristian Arrieta,Cristian Tello Herrera,0.6842105263157895,"['Cristian', 'Tello', 'Herrera']","['Cristian', 'Arrieta']",False
137,137,Camillo Gonsalves,Ismaily Gonçalves dos S.,0.5853658536585366,"['Ismaily', 'Gonçalves', 'dos', 'S', '.']","['Camillo', 'Gonsalves']",False
138,138,Aïssa Mandi,Aïssa Mandi,1.0,"['Aïssa', 'Mandi']","['Aïssa', 'Mandi']",True
139,139,Ciprian Marica,Anton Ciprian Tataru?anu,0.5789473684210527,"['Anton', 'Ciprian', 'Tataru', '?', 'anu']","['Ciprian', 'Marica']",False
140,140,Jeison Murillo,Jeison Fabián Murillo Cerón,0.6829268292682927,"['Jeison', 'Fabián', 'Murillo', 'Cerón']","['Jeison', 'Murillo']",True
141,141,Eric Dier,Eric Dier,1.0,"['Eric', 'Dier']","['Eric', 'Dier']",True
142,142,Jannick Buyla,Jack Butland,0.72,"['Jack', 'Butland']","['Jannick', 'Buyla']",False
143,143,Stefano Sensi,Stefano Sorrentino,0.7741935483870968,"['Stefano', 'Sorrentino']","['Stefano', 'Sensi']",False
144,144,Wayne Rooney,Wayne Mark Rooney,0.8275862068965517,"['Wayne', 'Mark', 'Rooney']","['Wayne', 'Rooney']",True
145,145,Miguel Ángel Russo,Miguel Ángel Moyá Rumbo,0.7804878048780488,"['Miguel', 'Ángel', 'Moyá', 'Rumbo']","['Miguel', 'Ángel', 'Russo']",True
146,146,Ligorio López,Lisandro López,0.7407407407407407,"['Lisandro', 'López']","['Ligorio', 'López']",False
147,147,Javier Mascherano,Javier Alejandro Mascherano,0.7727272727272727,"['Javier', 'Alejandro', 'Mascherano']","['Javier', 'Mascherano']",True
148,148,Rafael van der Vaart,Raffael Caetano de Araújo,0.6222222222222222,"['Raffael', 'Caetano', 'de', 'Araújo']","['Rafael', 'van', 'der', 'Vaart']",False
149,149,Vicente Rodríguez,Diego López Rodríguez,0.6842105263157895,"['Diego', 'López', 'Rodríguez']","['Vicente', 'Rodríguez']",False
150,150,Juan Francisco Riveros,Juan Francisco Torres Belén,0.6938775510204082,"['Juan', 'Francisco', 'Torres', 'Belén']","['Juan', 'Francisco', 'Riveros']",True
151,151,Igor Demo,Igor Denisov,0.7619047619047619,"['Igor', 'Denisov']","['Igor', 'Demo']",False
152,152,Igor Korneev,Igor Akinfeev,0.72,"['Igor', 'Akinfeev']","['Igor', 'Korneev']",False
153,153,André-Pierre Gignac,André-Pierre Gignac,1.0,"['André-Pierre', 'Gignac']","['André-Pierre', 'Gignac']",True
154,154,Andreas Granqvist,Andreas Granqvist,1.0,"['Andreas', 'Granqvist']","['Andreas', 'Granqvist']",True
155,155,Manuel Fernandes,Manuel Henrique Tavares Fernandes,0.6530612244897959,"['Manuel', 'Henrique', 'Tavares', 'Fernandes']","['Manuel', 'Fernandes']",True
156,156,Antonio dos Santos,Dante Bonfim da Costa Santos,0.6956521739130435,"['Dante', 'Bonfim', 'da', 'Costa', 'Santos']","['Antonio', 'dos', 'Santos']",False
157,157,Patrick Percin,Loïc Perrin,0.56,"['Loïc', 'Perrin']","['Patrick', 'Percin']",False
158,158,Ronald Vargas,Borja Valero Iglesias,0.5294117647058824,"['Borja', 'Valero', 'Iglesias']","['Ronald', 'Vargas']",False
159,159,Adnan Januzaj,Adnan Januzaj,1.0,"['Adnan', 'Januzaj']","['Adnan', 'Januzaj']",True
160,160,Jonas Hector,Jonas Hector,1.0,"['Jonas', 'Hector']","['Jonas', 'Hector']",True
161,161,Sofiane Daoud,Moanes Dabour,0.6923076923076923,"['Moanes', 'Dabour']","['Sofiane', 'Daoud']",False
162,162,Carlos Muñoz,Óliver Torres Muñoz,0.5806451612903226,"['Óliver', 'Torres', 'Muñoz']","['Carlos', 'Muñoz']",False
163,163,Wasieu Sounmonu,Yassine Bounou,0.6896551724137931,"['Yassine', 'Bounou']","['Wasieu', 'Sounmonu']",False
164,164,Jonas Hofmann,Jonas Hofmann,1.0,"['Jonas', 'Hofmann']","['Jonas', 'Hofmann']",True
165,165,Dário Monteiro,Otávio Edmilson da Silva Monteiro,0.5106382978723404,"['Otávio', 'Edmilson', 'da', 'Silva', 'Monteiro']","['Dário', 'Monteiro']",False
166,166,Jonathan Fabbro,Jonathan Castro Otto,0.6857142857142857,"['Jonathan', 'Castro', 'Otto']","['Jonathan', 'Fabbro']",False
167,167,Alexandru Dedov,Leander Dendoncker,0.6060606060606061,"['Leander', 'Dendoncker']","['Alexandru', 'Dedov']",False
168,168,Roman Hubník,Roman Zobnin,0.6666666666666666,"['Roman', 'Zobnin']","['Roman', 'Hubník']",False
169,169,Ricardo Horta,Ricardo Jorge da Luz Horta,0.6666666666666666,"['Ricardo', 'Jorge', 'da', 'Luz', 'Horta']","['Ricardo', 'Horta']",True
170,170,Tiago Mendes,Thiago Henrique Mendes Ribeiro,0.5714285714285714,"['Thiago', 'Henrique', 'Mendes', 'Ribeiro']","['Tiago', 'Mendes']",False
171,171,Jefferson Lerma,Jefferson Andrés Lerma Solís,0.6976744186046512,"['Jefferson', 'Andrés', 'Lerma', 'Solís']","['Jefferson', 'Lerma']",True
172,172,Jean-Philippe Durand,Jean-Philippe Gbamin,0.8,"['Jean-Philippe', 'Gbamin']","['Jean-Philippe', 'Durand']",False
173,173,Altino Marcondes,Iván Marcone,0.6428571428571429,"['Iván', 'Marcone']","['Altino', 'Marcondes']",False
174,174,Eduardo Bennett,Darío Benedetto,0.6666666666666666,"['Darío', 'Benedetto']","['Eduardo', 'Bennett']",False
175,175,Marian Hristov,Marwin Hitz,0.72,"['Marwin', 'Hitz']","['Marian', 'Hristov']",False
176,176,Nathaniel Lepani,Nathaniel Edwin Clyne,0.5945945945945946,"['Nathaniel', 'Edwin', 'Clyne']","['Nathaniel', 'Lepani']",False
177,177,Adem Ljajić,Adem Ljajic,0.9090909090909092,"['Adem', 'Ljajic']","['Adem', 'Ljajić']",False
178,178,Jóhann Berg Guðmundsson,Johann  Berg Guðmunds­son,0.9166666666666666,"['Johann', 'Berg', 'Guðmunds\xadson']","['Jóhann', 'Berg', 'Guðmundsson']",False
179,179,Denílson de Oliveira Araújo,Elkeson de Oliveira Cardoso,0.7037037037037037,"['Elkeson', 'de', 'Oliveira', 'Cardoso']","['Denílson', 'de', 'Oliveira', 'Araújo']",True
180,180,Enrique García,Enrique García Martínez,0.7567567567567568,"['Enrique', 'García', 'Martínez']","['Enrique', 'García']",True
181,181,Sergio Cervato,Sergio Escudero Palomo,0.6111111111111112,"['Sergio', 'Escudero', 'Palomo']","['Sergio', 'Cervato']",False
182,182,Pablo Herrera Barrantes,Iago Herrerín Buisán,0.5581395348837209,"['Iago', 'Herrerín', 'Buisán']","['Pablo', 'Herrera', 'Barrantes']",False
183,183,Víctor Ruiz,Víctor Ruíz Torre,0.7142857142857143,"['Víctor', 'Ruíz', 'Torre']","['Víctor', 'Ruiz']",False
184,184,Gary Medel,Gary Alexis Medel Soto,0.625,"['Gary', 'Alexis', 'Medel', 'Soto']","['Gary', 'Medel']",True
185,185,Younès Belhanda,Younès Belhanda,1.0,"['Younès', 'Belhanda']","['Younès', 'Belhanda']",True
186,186,Hugo Rodallega,Hugo Mallo Novegil,0.625,"['Hugo', 'Mallo', 'Novegil']","['Hugo', 'Rodallega']",False
187,187,Rafael García Torres,Borja García Freire,0.5641025641025641,"['Borja', 'García', 'Freire']","['Rafael', 'García', 'Torres']",False
188,188,Wahbi Khazri,Wahbi Khazri,1.0,"['Wahbi', 'Khazri']","['Wahbi', 'Khazri']",True
189,189,Neil Jones,Phil Jones,0.8,"['Phil', 'Jones']","['Neil', 'Jones']",False
190,190,Alfreð Finnbogason,Alfreð Finnbogason,1.0,"['Alfreð', 'Finnbogason']","['Alfreð', 'Finnbogason']",True
191,191,Vinícius Júnior,Vinícius José de Oliveira Júnior,0.6382978723404256,"['Vinícius', 'José', 'de', 'Oliveira', 'Júnior']","['Vinícius', 'Júnior']",True
192,192,Héctor Socorro,Héctor Junior Firpo Adamés,0.55,"['Héctor', 'Junior', 'Firpo', 'Adamés']","['Héctor', 'Socorro']",False
193,193,Emre Belözoğlu,Emre Belözoglu,0.9285714285714286,"['Emre', 'Belözoglu']","['Emre', 'Belözoğlu']",False
194,194,Fernando Torres,Fernando José Torres Sanz,0.75,"['Fernando', 'José', 'Torres', 'Sanz']","['Fernando', 'Torres']",True
195,195,Bastian Schweinsteiger,Bastian Schweinsteiger,1.0,"['Bastian', 'Schweinsteiger']","['Bastian', 'Schweinsteiger']",True
196,196,Burak Yılmaz,Burak Yilmaz,0.9166666666666666,"['Burak', 'Yilmaz']","['Burak', 'Yılmaz']",True
197,197,Mario Gómez,Mario Gómez García,0.7586206896551724,"['Mario', 'Gómez', 'García']","['Mario', 'Gómez']",True
198,198,Ashley Young,Ashley Young,1.0,"['Ashley', 'Young']","['Ashley', 'Young']",True
199,199,Ryan Babel,Ryan Guno Babel,0.8,"['Ryan', 'Guno', 'Babel']","['Ryan', 'Babel']",True
200,200,Bruno Conti,Benoît Costil,0.6666666666666666,"['Benoît', 'Costil']","['Bruno', 'Conti']",False
201,201,Salomon Kalou,Salomon Armand Magloire Kalou,0.6190476190476191,"['Salomon', 'Armand', 'Magloire', 'Kalou']","['Salomon', 'Kalou']",True
202,202,Ezequiel Lavezzi,Ezequiel Iván Lavezzi,0.8648648648648649,"['Ezequiel', 'Iván', 'Lavezzi']","['Ezequiel', 'Lavezzi']",True
203,203,Hatem Ben Arfa,Hatem Ben Arfa,1.0,"['Hatem', 'Ben', 'Arfa']","['Hatem', 'Ben', 'Arfa']",True
204,204,Brent Fisher,Ben Foster,0.7272727272727273,"['Ben', 'Foster']","['Brent', 'Fisher']",False
205,205,Tomasz Hajto,Tom Heaton,0.7272727272727273,"['Tom', 'Heaton']","['Tomasz', 'Hajto']",False
206,206,Célestin Oliver,Charles Dias De Oliveira,0.6153846153846154,"['Charles', 'Dias', 'De', 'Oliveira']","['Célestin', 'Oliver']",False
207,207,Gary Cahill,Gary Cahill,1.0,"['Gary', 'Cahill']","['Gary', 'Cahill']",True
208,208,Alex Iwobi,Alex Iwobi,1.0,"['Alex', 'Iwobi']","['Alex', 'Iwobi']",True
209,209,Nat Lofthouse,Ruben Loftus-Cheek,0.5161290322580645,"['Ruben', 'Loftus-Cheek']","['Nat', 'Lofthouse']",False
210,210,Alexandru Dedov,Alexandr Selikhov,0.75,"['Alexandr', 'Selikhov']","['Alexandru', 'Dedov']",False
211,211,Rodrigo Palacio,Johan Andrés Mojica Palacio,0.5714285714285714,"['Johan', 'Andrés', 'Mojica', 'Palacio']","['Rodrigo', 'Palacio']",False
212,212,Enrique Jara Saguier,Wílmar Enrique Barrios Terán,0.5416666666666666,"['Wílmar', 'Enrique', 'Barrios', 'Terán']","['Enrique', 'Jara', 'Saguier']",False
213,213,Carlos Humberto Suazo,Carlos Roberto Izquierdoz,0.6521739130434783,"['Carlos', 'Roberto', 'Izquierdoz']","['Carlos', 'Humberto', 'Suazo']",False
214,214,Walter Centeno,Walter Benítez,0.7857142857142857,"['Walter', 'Benítez']","['Walter', 'Centeno']",False
215,215,Nikola Milenković,Nikola Maksimovic,0.7058823529411765,"['Nikola', 'Maksimovic']","['Nikola', 'Milenković']",False
216,216,Aleksandar Mitrović,Aleksandar Mitrovic,0.9473684210526316,"['Aleksandar', 'Mitrovic']","['Aleksandar', 'Mitrović']",False
217,217,Marco Streller,Marco Sportiello,0.7333333333333333,"['Marco', 'Sportiello']","['Marco', 'Streller']",False
218,218,Adelardo Rodríguez,Ander Capa Rodríguez,0.7368421052631579,"['Ander', 'Capa', 'Rodríguez']","['Adelardo', 'Rodríguez']",False
219,219,César Augusto Freire,Marcelo Augusto Ferreira Teixeira,0.6415094339622641,"['Marcelo', 'Augusto', 'Ferreira', 'Teixeira']","['César', 'Augusto', 'Freire']",False
220,220,Youri Tielemans,Youri Tielemans,1.0,"['Youri', 'Tielemans']","['Youri', 'Tielemans']",True
221,221,Stanislav Lobotka,Stanislav Lobotka,1.0,"['Stanislav', 'Lobotka']","['Stanislav', 'Lobotka']",True
222,222,Maximilian Göppel,Maximilian Philipp,0.7428571428571429,"['Maximilian', 'Philipp']","['Maximilian', 'Göppel']",False
223,223,Léon Dolmans,Léo Dubois,0.6363636363636364,"['Léo', 'Dubois']","['Léon', 'Dolmans']",False
224,224,Luis Luna,Lewis Dunk,0.631578947368421,"['Lewis', 'Dunk']","['Luis', 'Luna']",False
225,225,Christophe Ohrel,Christopher Schindler,0.7027027027027027,"['Christopher', 'Schindler']","['Christophe', 'Ohrel']",False
226,226,Yevhen Konoplyanka,Yevhen Konoplyanka,1.0,"['Yevhen', 'Konoplyanka']","['Yevhen', 'Konoplyanka']",True
227,227,Philippe Senderos,Pedro Filipe Teodósio Mendes,0.5333333333333333,"['Pedro', 'Filipe', 'Teodósio', 'Mendes']","['Philippe', 'Senderos']",False
228,228,Ricardo Horta,Riccardo Saponara,0.7333333333333333,"['Riccardo', 'Saponara']","['Ricardo', 'Horta']",False
229,229,Ladislao Kubala,Layvin Kurzawa,0.5517241379310345,"['Layvin', 'Kurzawa']","['Ladislao', 'Kubala']",False
230,230,Martin Hinteregger,Martin Hinteregger,1.0,"['Martin', 'Hinteregger']","['Martin', 'Hinteregger']",True
231,231,Daniel da Mota,Danny  Vieira da Costa,0.6666666666666666,"['Danny', 'Vieira', 'da', 'Costa']","['Daniel', 'da', 'Mota']",False
232,232,Fernando Marcos,Fernando Lucas Martins,0.7027027027027027,"['Fernando', 'Lucas', 'Martins']","['Fernando', 'Marcos']",False
233,233,Willy Roy,Willy Boly,0.8421052631578947,"['Willy', 'Boly']","['Willy', 'Roy']",False
234,234,Alexander Linwood,Alexander Schwolow,0.7428571428571429,"['Alexander', 'Schwolow']","['Alexander', 'Linwood']",False
235,235,Gert Dörfel,Gregoire Defrel,0.6153846153846154,"['Gregoire', 'Defrel']","['Gert', 'Dörfel']",False
236,236,Pedro González Vera,Álvaro González Soberón,0.6666666666666666,"['Álvaro', 'González', 'Soberón']","['Pedro', 'González', 'Vera']",False
237,237,Leonardo Bonucci,Leonardo Bittencourt,0.6666666666666666,"['Leonardo', 'Bittencourt']","['Leonardo', 'Bonucci']",False
238,238,André Carrillo,André Martín Carrillo Díaz,0.7,"['André', 'Martín', 'Carrillo', 'Díaz']","['André', 'Carrillo']",True
239,239,Mohamed Elyounoussi,Mohamed Elyounoussi,1.0,"['Mohamed', 'Elyounoussi']","['Mohamed', 'Elyounoussi']",True
240,240,Cristian Martínez,Orestis Karnezis,0.6060606060606061,"['Orestis', 'Karnezis']","['Cristian', 'Martínez']",False
241,241,Marcos Senna,Óscar de Marcos Arana,0.5454545454545454,"['Óscar', 'de', 'Marcos', 'Arana']","['Marcos', 'Senna']",False
242,242,Ryan Babel,Rémy Cabella,0.6363636363636364,"['Rémy', 'Cabella']","['Ryan', 'Babel']",False
243,243,Joe Haverty,Joe Hart,0.8421052631578947,"['Joe', 'Hart']","['Joe', 'Haverty']",False
244,244,José Manuel Moreno,José Manuel Jurado Marín,0.7142857142857143,"['José', 'Manuel', 'Jurado', 'Marín']","['José', 'Manuel', 'Moreno']",True
245,245,Elías Hernández,Elías Hernán Hernández Jacuinde,0.6521739130434783,"['Elías', 'Hernán', 'Hernández', 'Jacuinde']","['Elías', 'Hernández']",True
246,246,Daniel Ruiz,Daniel Ginczek,0.72,"['Daniel', 'Ginczek']","['Daniel', 'Ruiz']",False
247,247,Luis Martínez,Lucas Pérez Martínez,0.7272727272727273,"['Lucas', 'Pérez', 'Martínez']","['Luis', 'Martínez']",True
248,248,Jefferson Farfán,Jefferson Agustín Farfán Guadalupe,0.64,"['Jefferson', 'Agustín', 'Farfán', 'Guadalupe']","['Jefferson', 'Farfán']",True
249,249,Ansi Agolli,Asmir Begovic,0.5833333333333334,"['Asmir', 'Begovic']","['Ansi', 'Agolli']",False
250,250,Dominique da Silva,Vitorino Hilton da Silva,0.6190476190476191,"['Vitorino', 'Hilton', 'da', 'Silva']","['Dominique', 'da', 'Silva']",True
251,251,Juan Bautista Agüero,Julian Baumgartlinger,0.6341463414634146,"['Julian', 'Baumgartlinger']","['Juan', 'Bautista', 'Agüero']",False
252,252,Francisco Molina,Esteban Félix Granero Molina,0.5454545454545454,"['Esteban', 'Félix', 'Granero', 'Molina']","['Francisco', 'Molina']",False
253,253,Zlatko Junuzović,Zlatko Junuzovic,0.9375,"['Zlatko', 'Junuzovic']","['Zlatko', 'Junuzović']",False
254,254,Victor Moses,Victor Moses,1.0,"['Victor', 'Moses']","['Victor', 'Moses']",True
